,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
5708,,0,1.0,0,0,,1.0,1,2,2,1
5709,,0,,0,0,,1.0,4,0,71,0
5710,,0,2.0,0,0,1.0,83.0,2,0,934,0
5711,,0,,0,0,,1.0,1,0,1147,0
5712,,0,6.0,0,0,,23.0,4,0,203,0
5713,,0,3.0,0,0,,1249.0,4,0,932,0
5714,,0,,0,0,,1.0,3,2,364,1
5715,,0,2.0,0,0,,1.0,1,0,382,1
5716,,6,9.0,0,0,8.0,1.0,8,0,132,1
5717,,0,,0,0,,511.0,8,0,366,1
5718,,0,,0,0,1.0,2.0,3,0,768,1
5719,,0,4.0,0,0,,1.0,2,38,366,0
5720,,0,,0,0,5.0,1.0,7,0,130,0
5721,,0,,0,0,,1.0,3,0,21,1
5722,,0,5.0,0,0,0.0,1.0,1,6,254,1
5723,,0,,0,0,,47.0,7,0,66,0
5724,,0,1.0,0,0,,1.0,2,0,1039,0
5725,,0,5.0,0,0,3.0,1.0,2,120,374,0
5726,,0,,0,0,0.0,1.0,1,0,33,1
5727,,0,9.0,2,6,,234.0,5,0,2,1
5728,,0,,0,0,,1.0,6,0,1116,0
5729,,0,,0,0,13.0,0.0,3,66,152,1
5730,,0,,0,0,,13.0,1,0,599,0
5731,,0,,0,0,,21.0,6,0,24,0
5732,,0,,0,0,4.0,0.0,3,1,91,1
5733,,0,,0,0,1.0,1.0,1,0,1162,0
5734,,0,6.0,0,0,2.0,1.0,3,131,1093,0
5735,,0,4.0,0,0,8.0,1.0,3,25,55,1
5736,,0,3.0,0,0,1.0,22.0,5,0,932,0
5737,,0,2.0,0,0,0.0,1.0,1,0,837,0
5738,,0,1.0,0,0,1.0,2.0,1,0,795,0
5739,,2,6.0,0,0,23.0,54.0,8,0,30,1
5740,,0,,0,0,,1.0,1,1,838,0
5741,,0,9.0,0,0,7.0,1.0,4,57,1101,0
5742,,0,10.0,0,0,,1.0,8,42,501,1
5743,,0,,0,0,,11.0,7,0,834,0
5744,,0,,0,0,0.0,1.0,1,0,868,0
5745,,0,4.0,0,0,5.0,1.0,4,0,204,1
5746,,0,,0,0,11.0,378.0,3,0,661,1
5747,,0,,0,0,,1.0,3,0,1163,0
5748,,0,,1,0,,1.0,2,1,799,0
5749,,0,,0,0,,2.0,2,0,266,1
5750,,0,,0,0,,0.0,3,0,736,0
5751,,0,,0,0,,1.0,1,0,869,0
5752,29.0,0,6.0,0,0,0.0,2.0,3,0,1093,0
5753,,0,,0,0,0.0,1.0,1,1,103,0
5754,,0,,0,1,1.0,0.0,2,0,1097,0
5755,,0,5.0,0,0,,1.0,4,44,968,0
5756,,0,1.0,0,0,1.0,1.0,1,3,832,0
5757,,0,,0,1,,1.0,6,7,56,1
5758,,0,4.0,0,0,,5.0,1,0,2,1
5759,,0,,0,0,,1.0,7,1,1139,0
5760,,0,8.0,0,0,,1365.0,7,0,870,0
5761,,0,,0,0,3.0,0.0,1,0,809,0
5762,,0,,0,3,,25.0,6,0,233,0
5763,,0,,0,0,,1.0,5,1,761,1
5764,,0,,0,0,3.0,1.0,2,0,358,0
5765,,0,2.0,0,0,0.0,1.0,3,90,310,1
5766,,0,3.0,0,0,0.0,1.0,3,0,1038,1
5767,,0,,0,0,,1.0,2,1,856,0
5768,,0,,0,0,2.0,1.0,3,0,161,0
5769,,0,,0,0,,1.0,3,47,1080,0
5770,,0,9.0,0,2,2.0,1.0,7,23,302,1
5771,,5,,1,0,10.0,1.0,9,0,24,1
5772,,0,,1,0,,1.0,6,117,201,1
5773,,0,,0,0,,293.0,1,0,940,0
5774,,0,3.0,0,0,,1.0,2,0,1078,0
5775,,0,2.0,0,0,,0.0,3,9,886,0
5776,,0,,0,0,,1.0,8,0,67,1
5777,,0,1.0,0,0,0.0,1.0,1,0,1139,0
5778,,0,5.0,0,2,,1.0,5,0,115,0
5779,,0,8.0,2,3,11.0,57.0,7,0,52,1
5780,,0,1.0,0,0,,1.0,2,0,1080,0
5781,,0,4.0,0,0,,0.0,4,1,964,0
5782,,0,,0,0,,1.0,1,0,129,1
5783,,0,3.0,0,0,,1.0,3,10,920,0
5784,,0,,0,2,,28.0,7,0,37,1
5785,,0,7.0,1,0,19.0,1.0,2,0,283,0
5786,,0,,0,0,,1.0,6,3,1183,0
5787,60.0,0,,0,0,,1.0,1,0,56,0
5788,,0,,0,0,,1.0,3,0,273,0
5789,,0,,0,0,,4.0,5,0,987,0
5790,,0,,0,0,3.0,169.0,4,0,330,1
5791,,0,4.0,0,0,,1.0,5,10,634,0
5792,,0,,0,0,12.0,1.0,2,2,40,1
5793,,0,4.0,0,0,,1.0,7,0,1096,0
5794,,0,5.0,0,0,0.0,0.0,4,2,1181,0
5795,,0,6.0,1,3,,1.0,5,0,740,0
5796,,0,,0,0,0.0,1.0,2,0,447,1
5797,,0,,0,0,,1.0,4,1,810,0
5798,31.0,0,,0,0,,0.0,6,37,55,0
5799,,0,,0,0,,0.0,3,0,1069,0
5800,,0,,0,0,0.0,1.0,1,0,1072,0
5801,,0,3.0,0,0,,5.0,1,0,1030,0
5802,,0,10.0,0,2,,0.0,5,7,961,0
5803,,0,,0,0,,0.0,1,1,1161,0
5804,,0,2.0,0,0,3.0,42.0,3,0,948,0
5805,,0,,0,0,,1.0,6,0,277,1
5806,,0,10.0,0,0,,1.0,9,32,138,1
5807,,0,,0,0,7.0,0.0,2,2,531,0
5808,,0,1.0,0,0,3.0,1.0,1,0,787,0
5809,,0,4.0,0,0,,1.0,7,1,1090,0
5810,,0,10.0,0,0,,0.0,9,4,83,1
5811,,0,,0,0,,1.0,8,54,126,0
5812,,0,1.0,0,0,,1.0,1,0,816,0
5813,,0,,1,0,1.0,0.0,10,0,99,0
5814,,0,6.0,0,0,,1.0,4,0,392,1
5815,,0,2.0,0,0,1.0,0.0,1,0,805,0
5816,,0,,0,0,,1.0,2,1,860,0
5817,,0,4.0,0,0,,53.0,4,0,41,1
5818,,0,,0,0,,1.0,5,1,929,0
5819,,0,,0,0,,0.0,7,0,1117,0
5820,,0,1.0,0,0,0.0,1.0,1,1,1159,0
5821,,0,9.0,0,0,,1.0,2,25,343,1
5822,,0,3.0,0,0,0.0,1.0,4,0,945,1
5823,,0,1.0,0,0,,1.0,1,0,971,0
5824,,0,,1,1,,1.0,10,12,31,0
5825,,0,,0,0,,1.0,2,5,852,0
5826,,0,,0,0,,0.0,1,0,1143,0
5827,,0,4.0,0,0,,1.0,4,0,5,1
5828,,0,,0,0,2.0,17.0,5,0,32,0
5829,,0,1.0,0,0,,291.0,1,0,933,0
5830,29.0,0,2.0,0,0,1.0,7.0,2,0,59,1
5831,,0,2.0,0,0,7.0,1.0,1,1,67,1
5832,,0,,0,0,1.0,1.0,1,0,186,1
5833,,0,1.0,0,0,0.0,1.0,1,0,1041,0
5834,,0,,0,0,,234.0,4,0,1053,0
5835,,0,,0,0,,1.0,5,0,169,0
5836,,0,5.0,0,0,0.0,1.0,4,2,777,0
5837,,0,6.0,0,0,,0.0,5,0,9,1
5838,,0,2.0,0,0,1.0,1.0,2,0,139,1
5839,,0,,1,0,,451.0,9,0,521,1
5840,,0,,0,0,,0.0,9,33,57,1
5841,,2,,1,0,,251.0,5,0,857,0
5842,,0,,0,0,,1.0,2,1,489,0
5843,,0,5.0,0,0,0.0,1.0,3,9,809,0
5844,26.0,0,4.0,0,0,1.0,23.0,5,0,795,0
5845,,0,,0,0,,1.0,1,0,791,0
5846,,0,,0,2,1.0,20.0,6,0,97,1
5847,,0,,1,1,,1.0,5,0,548,1
5848,,0,1.0,0,0,4.0,60.0,1,0,907,0
5849,,0,,0,0,0.0,1.0,1,3,938,0
5850,,0,,0,0,,1.0,7,0,1172,0
5851,,0,,0,0,,652.0,9,0,831,0
5852,,0,2.0,0,0,0.0,1.0,3,0,1071,0
5853,,0,,0,0,3.0,1.0,2,1,541,0
5854,,0,1.0,0,0,0.0,1.0,1,0,772,0
5855,,0,,0,0,,1.0,1,0,822,0
5856,,0,8.0,0,0,,874.0,5,0,771,0
5857,,0,,0,0,,53.0,4,0,112,1
5858,,0,,1,0,7.0,1.0,3,115,686,1
5859,,0,,0,0,2.0,0.0,1,46,168,1
5860,,0,9.0,1,0,1.0,5.0,9,0,204,1
5861,,0,,0,0,0.0,1.0,3,0,817,0
5862,38.0,0,4.0,0,0,,1.0,1,0,601,1
5863,,0,1.0,0,0,1.0,2.0,1,0,1033,0
5864,,0,,0,0,,1.0,5,4,367,1
5865,,0,,0,0,0.0,7.0,1,0,198,1
5866,,0,4.0,0,0,2.0,23.0,4,0,760,0
5867,,0,6.0,0,0,1.0,1.0,4,15,332,1
5868,,0,6.0,0,0,,216.0,2,0,40,0
5869,,0,,0,0,,1.0,8,0,748,1
5870,,0,1.0,0,0,,1.0,1,1,831,0
5871,,0,,0,0,0.0,0.0,1,0,565,1
5872,,0,4.0,0,0,2.0,36.0,6,0,670,1
5873,,0,1.0,0,0,0.0,1.0,1,0,1057,0
5874,,0,1.0,0,0,,1.0,1,77,968,0
5875,,0,2.0,0,2,,1.0,6,1,899,0
5876,,0,7.0,0,0,,1.0,7,0,64,1
5877,,0,9.0,4,1,,1.0,7,0,227,1
5878,,0,,0,0,,1.0,5,48,103,1
5879,,0,8.0,0,0,7.0,0.0,10,0,481,0
5880,,0,,0,0,1.0,1.0,8,1,47,0
5881,,0,,0,0,,1.0,1,8,934,0
5882,,0,1.0,0,0,,2.0,1,0,41,0
5883,,0,,0,3,,1.0,9,6,318,1
5884,,1,,0,0,,52.0,3,0,1025,0
5885,,0,,0,0,,1.0,4,0,920,0
5886,28.0,0,,0,0,1.0,2.0,2,0,968,0
5887,,0,,0,0,,1.0,1,1,1058,0
5888,,0,1.0,0,0,,1.0,2,13,843,1
5889,,0,,0,0,,22.0,1,0,977,0
5890,,0,1.0,0,0,,1.0,1,0,846,0
5891,,0,,2,1,2.0,1.0,8,30,132,1
5892,,1,8.0,0,0,,1.0,3,0,551,0
5893,,0,5.0,1,0,,3.0,2,0,13,1
5894,,0,,0,0,,1.0,2,0,78,1
5895,,0,,0,0,,1.0,1,3,740,0
5896,,0,,0,0,,1.0,1,1,956,0
5897,,0,3.0,0,2,,1.0,5,0,750,0
5898,,0,7.0,0,0,,0.0,3,35,151,1
5899,,0,6.0,0,0,,4.0,2,0,166,0
5900,,0,3.0,0,0,1.0,1.0,3,0,56,0
5901,,0,,0,0,,4.0,1,0,126,1
5902,,0,,0,0,,1.0,1,0,919,0
5903,,0,,0,0,0.0,1.0,4,8,786,0
5904,,0,,0,0,,1.0,1,0,800,0
5905,,0,,0,0,0.0,0.0,1,0,1169,0
5906,,0,,0,0,0.0,1.0,1,0,1168,0
5907,,0,5.0,0,0,,1.0,4,0,363,0
5908,,0,,0,0,1.0,0.0,5,0,116,1
5909,,0,,0,0,0.0,1.0,2,78,843,0
5910,,0,,0,0,1.0,15.0,3,0,767,0
5911,,0,,0,0,,0.0,1,10,457,0
5912,,0,1.0,0,0,,1.0,1,0,1159,0
5913,25.0,0,7.0,0,1,6.0,1.0,7,1,297,1
5914,,0,,0,1,0.0,1.0,6,0,28,1
5915,,0,,0,0,9.0,1.0,1,2,59,1
5916,,0,,0,0,,1.0,5,0,466,1
5917,,0,,0,0,2.0,2.0,4,0,101,0
5918,,0,,3,0,,0.0,8,0,180,0
5919,,0,,0,0,0.0,1.0,2,2,774,0
5920,,0,8.0,0,0,,0.0,4,0,462,1
5921,,0,,0,0,10.0,5.0,4,0,54,1
5922,,0,,0,0,,8.0,1,0,915,1
5923,,0,,0,0,,1.0,7,74,125,0
5924,,0,7.0,0,0,,1.0,2,0,502,0
5925,,0,,0,0,,1.0,1,0,743,0
5926,,0,2.0,0,0,1.0,1.0,1,1,258,1
5927,,0,7.0,0,1,,0.0,6,69,854,1
5928,,0,,0,0,0.0,1.0,5,32,485,1
5929,,0,1.0,0,0,,1.0,1,4,118,1
5930,,0,4.0,0,0,,2.0,7,0,297,0
5931,,0,7.0,0,0,,172.0,3,0,21,1
5932,,0,5.0,0,0,2.0,1.0,4,0,1102,0
5933,,0,,0,0,12.0,1.0,5,11,180,0
5934,,0,1.0,0,0,2.0,15.0,1,0,27,0
5935,,0,,0,0,,1.0,1,0,915,0
5936,,0,2.0,0,0,,12.0,3,0,34,0
5937,,0,,0,0,,1.0,1,0,509,1
5938,,0,1.0,0,0,,1.0,1,4,177,1
5939,,0,,0,0,,1.0,7,35,798,0
5940,,0,,0,1,,1.0,6,0,17,1
5941,,0,5.0,0,0,5.0,1.0,7,375,1159,0
5942,,0,6.0,0,0,6.0,1.0,6,0,121,1
5943,,0,,0,0,,233.0,2,0,1130,0
5944,,0,4.0,0,0,,1.0,7,0,653,1
5945,,0,6.0,0,0,,1173.0,7,0,785,0
5946,,0,2.0,0,0,2.0,1.0,2,0,436,1
5947,,0,,0,0,,75.0,4,0,920,0
5948,,0,8.0,0,0,3.0,1.0,2,0,45,0
5949,,1,,0,0,1.0,117.0,6,0,57,1
5950,,0,,0,0,,1.0,2,0,21,1
5951,,0,,0,0,7.0,1.0,3,185,250,1
5952,,0,1.0,0,0,,0.0,1,1,767,0
5953,,0,7.0,1,1,,1.0,4,0,107,1
5954,,1,6.0,0,0,1.0,20.0,8,0,786,0
5955,,0,,0,0,,48.0,1,0,1079,0
5956,,0,2.0,0,0,,1.0,1,1,148,1
5957,,0,2.0,0,0,2.0,1.0,2,17,77,0
5958,,0,1.0,0,0,,1.0,1,2,757,1
5959,,1,,0,0,,84.0,9,0,153,1
5960,,0,,0,0,,1.0,4,32,1091,0
5961,,1,,0,0,,188.0,5,0,413,1
5962,,0,,0,0,0.0,1.0,6,0,893,0
5963,,0,,0,0,7.0,157.0,2,0,795,0
5964,,0,,0,0,,4.0,4,0,1131,0
5965,,0,4.0,0,0,5.0,1.0,3,2,171,0
5966,,0,,0,2,,1.0,6,0,847,0
5967,,0,3.0,0,0,,0.0,3,15,111,1
5968,,0,2.0,1,2,,1.0,4,0,465,1
5969,,0,5.0,0,0,,4.0,7,0,277,0
5970,,0,,0,0,0.0,1.0,8,0,83,1
5971,,0,,0,0,,1.0,2,1,887,0
5972,,0,,2,7,,4.0,9,0,473,1
5973,,1,,0,0,,77.0,9,0,13,0
5974,,0,6.0,0,0,,504.0,4,0,16,1
5975,,0,,0,0,,0.0,7,2,82,1
5976,,0,,0,0,0.0,1.0,3,2,40,1
5977,,0,2.0,0,0,,1.0,1,8,33,1
5978,,0,9.0,0,0,,1.0,9,1,152,0
5979,,0,9.0,0,0,1.0,125.0,2,0,1163,0
5980,,1,,1,1,12.0,1.0,5,39,52,0
5981,,0,,0,0,,1.0,10,0,58,0
5982,,0,,0,0,,1.0,5,0,1045,0
5983,,0,3.0,0,0,0.0,0.0,3,0,831,0
5984,,0,1.0,0,0,,1.0,1,1,190,1
5985,,0,,0,0,,1.0,1,0,1175,0
5986,,0,1.0,0,0,,1.0,1,0,367,1
5987,,0,,0,0,,1.0,7,0,811,1
5988,,0,,0,0,1.0,1.0,6,0,825,0
5989,,0,8.0,0,0,,0.0,5,2,357,1
5990,,0,,0,0,,1.0,1,0,256,1
5991,,0,1.0,0,0,,1.0,1,0,336,1
5992,,0,,0,0,,1.0,2,5,38,1
5993,,0,,0,0,3.0,0.0,6,93,922,0
5994,,0,1.0,0,0,,1.0,1,0,25,1
5995,,0,,0,0,11.0,0.0,3,6,64,1
5996,,0,2.0,0,0,,1.0,2,0,1052,0
5997,,0,2.0,0,0,,0.0,1,0,247,1
5998,,0,9.0,1,0,,733.0,6,1,1142,0
5999,,1,10.0,0,0,4.0,1.0,10,0,259,1
6000,,0,1.0,0,0,,82.0,1,0,1169,0
6001,,0,,0,0,6.0,27.0,1,0,53,0
6002,,0,9.0,0,0,,1.0,3,32,82,1
6003,,0,,0,0,1.0,1.0,1,0,1138,0
6004,,0,,0,0,,1.0,2,0,211,0
6005,,0,,0,0,,1.0,3,1,474,0
6006,,0,4.0,0,0,,438.0,2,0,830,0
6007,,0,2.0,0,1,1.0,1.0,3,0,289,1
6008,,0,,0,0,17.0,1624.0,5,0,1157,0
6009,,0,,0,0,1.0,512.0,2,0,583,0
6010,,0,8.0,0,0,,247.0,3,0,93,1
6011,,0,,0,0,,0.0,3,0,835,0
6012,,0,,1,0,,1.0,5,26,146,1
6013,,0,,0,0,,1.0,3,0,55,1
6014,,1,,0,0,4.0,1.0,5,0,44,0
6015,,0,1.0,0,0,,1.0,1,0,1059,0
6016,,0,,0,0,,1.0,5,0,1094,0
6017,,0,,0,0,,1.0,6,0,813,0
6018,,0,,0,0,0.0,1.0,1,1,956,0
6019,,0,,0,0,7.0,1.0,4,0,132,0
6020,,0,,0,0,,0.0,1,0,829,0
6021,,0,,0,0,,1.0,5,2,53,0
6022,,0,1.0,0,0,,1.0,1,0,816,0
6023,,0,,0,1,,1.0,4,0,25,0
6024,,0,1.0,0,0,2.0,1.0,3,0,101,1
6025,,0,,0,0,1.0,1.0,2,0,1100,0
6026,,0,8.0,0,0,0.0,1.0,6,53,1139,0
6027,,0,,0,0,,1.0,5,0,889,0
6028,,0,,0,2,,1.0,1,1,919,0
6029,,0,,0,0,3.0,1.0,4,0,45,1
6030,,0,5.0,0,0,,0.0,2,0,811,0
6031,,0,2.0,0,0,,1.0,2,0,1186,0
6032,,0,,0,0,1.0,1.0,1,0,779,1
6033,,0,1.0,0,0,,1.0,1,0,796,0
6034,,0,4.0,0,0,,1.0,5,3,152,1
6035,,1,5.0,0,0,1.0,1.0,4,1,335,1
6036,43.0,0,1.0,0,0,,1.0,1,0,930,0
6037,,0,,0,0,,1.0,1,0,1179,0
6038,,0,,0,0,,1.0,6,0,1117,0
6039,,0,,0,1,,1.0,3,0,37,1
6040,,0,3.0,0,0,,0.0,3,0,1068,0
6041,,0,,0,0,,1.0,1,1,798,0
6042,,0,,0,0,,1.0,2,0,362,1
6043,,0,7.0,0,0,25.0,1.0,4,0,1102,0
6044,,0,,0,0,,1.0,2,10,1116,0
6045,,0,7.0,0,0,4.0,1.0,7,1,76,0
6046,,0,,0,0,,1.0,1,0,1086,0
6047,,0,6.0,0,0,,1.0,4,0,314,1
6048,32.0,0,,1,0,,1.0,9,91,166,1
6049,,0,2.0,0,0,,1.0,3,0,780,0
6050,,0,1.0,0,0,0.0,1.0,1,0,1182,0
6051,,0,,0,0,0.0,1.0,3,36,37,1
6052,,0,,0,0,4.0,1.0,1,257,1113,0
6053,,0,,0,0,3.0,1.0,9,46,218,1
6054,,0,,0,0,,1.0,4,0,938,0
6055,,0,1.0,0,0,0.0,0.0,1,2,1090,0
6056,,0,,0,0,,1.0,4,2,765,0
6057,,0,2.0,0,0,,1.0,1,0,834,0
6058,,0,2.0,0,0,,1.0,3,0,35,1
6059,,0,,0,1,0.0,1.0,2,0,1056,0
6060,,0,,0,0,3.0,1.0,5,2,55,0
6061,,0,,0,0,,31.0,1,0,1065,0
6062,,0,1.0,0,0,1.0,302.0,1,0,763,0
6063,,0,4.0,0,1,4.0,1.0,4,0,537,1
6064,29.0,0,2.0,0,0,0.0,1.0,2,72,172,0
6065,,0,,0,0,0.0,4.0,1,0,956,0
6066,,0,,0,0,0.0,1.0,3,0,798,0
6067,,0,,0,0,0.0,1.0,3,0,1124,0
6068,,0,,0,0,4.0,1.0,2,0,871,0
6069,,0,7.0,0,0,,1.0,6,0,1172,0
6070,,0,1.0,0,0,,42.0,2,0,7,0
6071,,0,,0,0,0.0,1.0,1,2,741,0
6072,,0,2.0,0,0,,1.0,1,1,817,0
6073,,0,,0,0,,1.0,7,49,354,1
6074,,0,4.0,0,0,,50.0,6,0,921,0
6075,,0,,0,0,4.0,1.0,5,118,965,0
6076,,0,6.0,0,0,10.0,1.0,6,1,293,1
6077,,0,2.0,0,0,,1.0,2,5,54,0
6078,,0,9.0,0,0,,1.0,7,0,117,0
6079,,0,8.0,0,0,2.0,1.0,10,1,903,0
6080,,0,,0,0,3.0,0.0,3,0,896,0
6081,,0,1.0,0,0,,1.0,1,0,455,1
6082,,0,5.0,0,0,,53.0,3,0,176,1
6083,,0,,0,0,,1.0,7,0,1149,0
6084,,0,,0,1,,1.0,6,0,274,1
6085,,0,,0,0,22.0,1.0,5,70,98,1
6086,,0,3.0,0,0,3.0,0.0,1,0,348,1
6087,,0,,0,0,0.0,1.0,1,1,842,0
6088,,0,,0,0,,238.0,1,0,737,0
6089,,0,,0,0,,133.0,3,0,751,0
6090,,0,,0,0,,0.0,4,0,18,1
6091,,0,6.0,0,0,12.0,1.0,5,0,117,1
6092,,0,,0,0,,1.0,1,62,1100,0
6093,,1,,0,0,1.0,1.0,10,186,206,1
6094,,0,9.0,1,0,4.0,1.0,9,1,578,1
6095,,0,,0,0,,3.0,2,0,491,1
6096,,0,,0,0,,1.0,4,33,103,1
6097,,0,5.0,0,0,,0.0,4,1,256,1
6098,,0,,0,0,1.0,1.0,7,5,75,0
6099,,0,1.0,0,0,0.0,1.0,1,0,791,0
6100,,0,7.0,0,0,,1.0,7,1,440,0
6101,,0,6.0,0,0,,33.0,7,0,49,0
6102,,0,2.0,0,0,,22.0,1,0,398,1
6103,,0,,0,0,,1.0,5,0,846,0
6104,,0,5.0,0,0,1.0,0.0,2,2,784,0
6105,,0,,0,0,0.0,1.0,1,0,199,1
6106,,0,,0,0,,1.0,2,0,2,1
6107,,0,,0,0,1.0,108.0,8,0,34,1
6108,,0,,0,0,8.0,65.0,4,4,748,0
6109,,0,,0,0,,1.0,3,0,22,1
6110,,0,,0,0,,5.0,4,0,882,0
6111,,0,6.0,0,0,,10.0,5,0,788,0
6112,34.0,0,5.0,0,0,,1.0,6,0,1096,0
6113,,0,6.0,0,0,21.0,1.0,1,0,1100,0
6114,,0,,4,0,4.0,1.0,10,0,968,0
6115,,0,,0,0,,1.0,3,0,4,1
6116,22.0,0,4.0,0,0,,0.0,5,1,398,0
6117,,0,4.0,0,0,,1.0,1,0,740,0
6118,,3,7.0,1,0,,1.0,6,0,34,0
6119,,0,1.0,0,0,3.0,116.0,2,0,997,0
6120,,0,,0,0,,1.0,3,0,6,1
6121,,0,,0,0,15.0,1.0,4,0,850,0
6122,,4,,0,0,,0.0,5,3,21,1
6123,,0,1.0,0,0,,1.0,1,0,1057,0
6124,,0,9.0,0,0,7.0,102.0,10,0,239,1
6125,,0,4.0,0,0,,444.0,2,0,817,0
6126,,0,3.0,0,0,,1.0,2,9,106,1
6127,,1,9.0,0,1,,0.0,9,35,947,0
6128,,0,7.0,0,0,5.0,1.0,5,0,342,1
6129,,0,,0,0,0.0,1.0,3,0,871,0
6130,,0,,0,0,,1.0,1,0,1181,0
6131,,0,,0,0,,44.0,7,0,16,0
6132,,0,,0,0,1.0,31.0,2,0,809,0
6133,,0,,0,0,,1.0,1,0,840,0
6134,,0,1.0,0,0,,1.0,2,0,844,0
6135,,0,5.0,0,0,10.0,48.0,2,0,179,0
6136,,0,,0,0,,1.0,1,5,182,1
6137,,0,4.0,0,0,4.0,1.0,2,45,252,1
6138,,0,2.0,0,0,1.0,18.0,3,0,794,0
6139,,0,1.0,0,0,,0.0,1,0,801,0
6140,,0,5.0,0,0,,1.0,5,0,794,1
6141,,0,,0,0,1.0,0.0,5,25,355,1
6142,,0,8.0,0,0,,2.0,7,0,1162,0
6143,,0,1.0,0,0,0.0,1.0,2,1,424,1
6144,,0,,0,0,,1.0,3,0,90,1
6145,,0,,0,0,,33.0,2,0,21,0
6146,,0,2.0,0,0,,1.0,3,0,754,1
6147,,0,10.0,0,0,,0.0,9,1,19,1
6148,,0,,0,0,,1.0,3,21,117,1
6149,,0,10.0,0,0,7.0,1.0,9,39,123,0
6150,,0,7.0,0,0,,1.0,4,0,611,0
6151,,0,1.0,0,0,,378.0,1,0,242,1
6152,,0,1.0,0,0,1.0,1.0,2,0,1124,0
6153,,0,,0,0,,1.0,2,0,19,0
6154,,0,2.0,0,0,,1.0,1,1,639,1
6155,,0,1.0,0,0,,1.0,1,151,982,1
6156,,0,,0,0,1.0,1.0,4,0,848,1
6157,,0,,0,0,,88.0,3,0,148,1
6158,,0,,0,0,,0.0,1,1,253,0
6159,,0,3.0,0,1,2.0,7.0,3,0,1057,0
6160,,0,1.0,0,0,0.0,1.0,1,0,792,0
6161,,0,,0,0,7.0,1.0,2,0,1077,0
6162,,0,,0,0,2.0,1.0,5,31,640,1
6163,,0,1.0,0,0,,1.0,1,0,1066,0
6164,,0,,0,0,2.0,1.0,1,0,871,0
6165,,0,5.0,0,0,,0.0,4,36,382,0
6166,,0,7.0,0,0,,1.0,5,4,38,0
6167,,0,9.0,1,0,,1.0,7,22,785,0
6168,,0,7.0,0,0,28.0,69.0,4,0,320,0
6169,,0,,0,0,2.0,1.0,4,0,122,1
6170,,0,5.0,0,0,,0.0,6,0,788,0
6171,,0,,0,0,,1019.0,3,0,98,1
6172,,0,8.0,0,0,1.0,1.0,8,0,348,1
6173,,0,,2,0,,1.0,5,14,167,1
6174,,0,5.0,0,0,,0.0,3,1,394,0
6175,,0,,0,0,,1.0,3,0,768,1
6176,,0,,0,0,0.0,2.0,3,0,1169,0
6177,,0,,0,0,,0.0,4,2,831,0
6178,,0,,0,0,,0.0,6,6,567,1
6179,,0,7.0,0,1,,2.0,3,0,39,1
6180,,0,,0,0,0.0,0.0,5,1,254,0
6181,,0,,0,0,0.0,0.0,4,0,1173,0
6182,,0,3.0,0,0,,0.0,3,0,1155,0
6183,,0,,0,0,,0.0,1,0,781,0
6184,,0,6.0,0,0,,1.0,3,39,103,1
6185,,0,,0,0,,219.0,1,0,892,0
6186,,0,,0,0,0.0,0.0,3,1,1060,0
6187,,0,,0,0,,1.0,1,0,1040,0
6188,,0,,0,0,,1.0,8,2,41,1
6189,,0,,0,0,14.0,1.0,3,55,773,0
6190,,0,,0,0,,1.0,2,0,940,0
6191,,0,2.0,0,0,,1.0,2,0,810,0
6192,,0,,0,0,,94.0,1,0,714,0
6193,,0,8.0,0,0,16.0,1.0,3,1,64,0
6194,,0,,0,0,,0.0,1,29,1173,0
6195,,0,,0,0,0.0,1.0,7,0,159,1
6196,,0,4.0,0,0,,0.0,7,1,157,1
6197,,0,5.0,0,0,,1.0,5,9,848,0
6198,,0,6.0,0,0,,1.0,8,197,1100,0
6199,,0,,0,0,,1.0,2,7,945,0
6200,,0,,0,0,0.0,1.0,4,54,224,0
6201,,0,7.0,1,0,2.0,1.0,8,2,269,1
6202,,0,8.0,0,0,,1.0,4,0,1098,0
6203,,0,,0,0,22.0,1.0,2,0,137,1
6204,,0,,1,0,,179.0,2,0,293,0
6205,,0,1.0,0,0,,1.0,1,1,732,0
6206,,0,,0,2,,32.0,5,0,836,0
6207,,0,9.0,0,0,,1.0,6,14,463,1
6208,,0,7.0,0,0,,1.0,6,0,45,1
6209,,0,,0,0,0.0,0.0,2,0,757,0
6210,,0,,0,0,8.0,11.0,3,0,1116,0
6211,,0,,0,0,,0.0,1,1,1093,0
6212,,0,4.0,0,0,1.0,1.0,3,0,902,0
6213,,0,2.0,3,0,,1.0,2,4,613,0
6214,,0,,0,0,,1.0,1,0,857,0
6215,,0,1.0,0,0,,0.0,1,0,1127,0
6216,,0,6.0,0,0,6.0,0.0,6,151,177,0
6217,,0,,0,0,2.0,1.0,3,0,66,1
6218,,0,10.0,0,0,1.0,61.0,10,10,12,0
6219,,0,8.0,0,0,,138.0,9,0,132,0
6220,,0,2.0,0,0,2.0,4.0,2,0,1127,0
6221,,0,,0,0,,463.0,4,0,248,0
6222,,0,8.0,0,0,,0.0,5,1,187,1
6223,,0,,0,0,0.0,1.0,1,0,1045,0
6224,,0,9.0,0,0,,1.0,9,0,24,0
6225,,0,5.0,1,0,2.0,1.0,5,7,176,1
6226,,0,,0,0,,1.0,1,0,1,1
